symbol,entry_time,entry_price,stake,amount,score,layers,max_rate,peak_profit_pct,signal_tag,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
XLM_USDT,2026-06-30 03:10:00+00:00,0.1826,1.0,5.465498357064622,72.10123763952764,"(True, False, False)",0.18738,2.6177437020810395,v4_l100,2026-06-30 15:10:00+00:00,0.17959,stale_half_day,-1.6484118291347276,-0.01845115005476461,12.0
KGEN_USDT,2026-06-30 07:10:00+00:00,0.21692,1.0,4.600774479070625,260.0602740688752,"(True, False, False)",0.22904,5.587313295224042,v4_l100,2026-06-30 15:10:00+00:00,0.2025,dud_early,-6.647612022865568,-0.0683431679881984,8.0
ARIA_USDT,2026-06-30 09:10:00+00:00,0.02793,1.0,35.73218761188686,201.8203699563415,"(True, False, False)",0.0283,1.324740422484779,v4_l100,2026-06-30 17:45:00+00:00,0.02649,dud_early,-5.155746509129969,-0.0534543501611171,8.583333333333334
PRO_USDT,2026-06-30 13:10:00+00:00,0.3693,1.0,2.702409964798267,515.3511974193784,"(True, False, False)",0.3693,0.0,v4_l100,2026-07-01 01:10:00+00:00,0.355,stale_half_day,-3.872190630923378,-0.04064446249661535,12.0
OPEN_USDT,2026-06-30 15:10:00+00:00,0.16566,1.0,6.024387299287698,120.39454890681056,"(True, False, False)",0.16624,0.3501146927441731,v4_l100,2026-07-01 03:10:00+00:00,0.16043,stale_half_day,-3.157068694917308,-0.03350754557527469,12.0
XPIN_USDT,2026-06-30 17:10:00+00:00,0.0013878,1.0,719.1237930537542,173.96435990234906,"(True, False, False)",0.0014424,3.934284479031555,v4_l100,2026-07-01 05:10:00+00:00,0.0013727,stale_half_day,-1.0880530335783323,-0.012858769275111759,12.0
BEAT_USDT,2026-06-30 21:20:00+00:00,2.8622,1.0,0.34868283138844247,139.41203304799356,"(True, False, False)",3.6325,26.912864230312337,v4_l100,2026-07-01 05:35:00+00:00,3.2014,pullback_exit,11.85102368807211,0.11627321640695976,8.25
DYDX_USDT,2026-07-01 03:30:00+00:00,0.19232,1.0,5.189267886855242,201.93610389927306,"(True, False, False)",0.24212,25.894342762063232,v4_l100,2026-07-01 06:45:00+00:00,0.2141,pullback_exit,11.3248752079867,0.11102225457570736,3.25
NOT_USDT,2026-06-30 19:20:00+00:00,0.0003879,1.0,2572.8280484660995,113.74764592636288,"(True, False, False)",0.0003883,0.10311936065996641,v4_l100,2026-07-01 07:20:00+00:00,0.0003802,stale_half_day,-1.9850476927042977,-0.021810775973188923,12.0
RIF_USDT,2026-06-30 11:10:00+00:00,0.08,1.0,12.475,408.1704708853566,"(True, False, False)",0.09834,22.924999999999994,v4_l100,2026-07-01 09:15:00+00:00,0.08675,pullback_exit,8.43749999999999,0.08220624999999981,22.083333333333332
HOME_USDT,2026-06-30 23:30:00+00:00,0.01756,1.0,56.83371298405467,79.18699585641066,"(True, False, False)",0.01784,1.5945330296127702,v4_l100,2026-07-01 12:50:00+00:00,0.01754,stale_half_day,-0.11389521640090651,-0.003136674259681005,13.333333333333334
JTO_USDT,2026-07-01 05:30:00+00:00,0.7879,1.0,1.2666582053560096,292.65088491915304,"(True, False, False)",0.8116,3.007995938570877,v4_l100,2026-07-01 17:30:00+00:00,0.7742,stale_half_day,-1.7387993400177741,-0.019353217413377366,12.0
IOTA_USDT,2026-07-01 09:30:00+00:00,0.03803,1.0,26.242440178806206,190.4541995283261,"(True, False, False)",0.03841,0.9992111490928173,v4_l100,2026-07-01 21:30:00+00:00,0.03758,stale_half_day,-1.1832763607678123,-0.013809098080462823,12.0
XLM_USDT,2026-07-01 01:30:00+00:00,0.19589,1.0,5.094696002858747,100.9358641347529,"(True, False, False)",0.20728,5.814487722701508,v4_l100,2026-07-02 00:15:00+00:00,0.19477,stale_half_day,-0.57174945122263,-0.0077060595232018025,22.75
